CourseID,InstructorID,Semesters
527,76,"Spring 2023,Spring 2021"
527,92,"Fall 2022,Fall 2021,Fall 2020,Fall 2019"
527,70,Fall 2022
527,222,Fall 2022
527,188,"Spring 2022,Spring 2020"
527,265,"Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019"
527,260,"Fall 2021,Spring 2015"
527,233,Spring 2021
527,237,"Fall 2019,Fall 2018"
527,202,"Spring 2019,Fall 2017"
527,279,Fall 2018
527,45,Spring 2017
527,240,Spring 2014
527,7,Fall 2009
528,292,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022"
528,237,"Spring 2022,Fall 2021,Spring 2021,Fall 2020"
528,278,"Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013"
528,260,Fall 2012
529,278,Spring 2013
530,292,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022"
530,237,"Spring 2022,Fall 2021,Spring 2021,Fall 2020"
530,278,"Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013"
530,260,"Fall 2012,Spring 2011"
531,246,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021"
531,257,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,7,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,260,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,185,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Fall 2022,Summer 2022,Fall 2021,Summer 2021,Fall 2020,Summer 2020,Fall 2019,Summer 2019,Fall 2018,Summer 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Fall 2012,Summer 2012"
531,274,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,237,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016"
531,269,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013"
531,251,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,188,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017"
531,281,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014"
531,286,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017"
531,279,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018"
531,283,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010"
531,278,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010"
531,259,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019"
531,240,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011"
531,275,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014"
531,262,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018"
531,263,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012"
531,277,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013"
531,292,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014"
531,285,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013"
531,265,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019"
531,291,"Fall 2024,Summer 2024,Spring 2024,Fall 2023"
531,266,"Fall 2024,Summer 2024,Spring 2024,Fall 2023"
531,276,"Fall 2024,Summer 2024,Spring 2024,Fall 2023"
531,264,"Fall 2024,Summer 2024,Spring 2024,Fall 2023"
531,258,Fall 2024
531,261,Fall 2024
531,272,Fall 2024
531,165,"Summer 2024,Summer 2023,Summer 2022,Summer 2021,Summer 2020,Summer 2019"
531,271,"Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
531,172,"Fall 2015,Fall 2014,Fall 2013,Fall 2012,Summer 2012,Spring 2012"
532,281,"Summer 2023,Spring 2019,Spring 2018,Spring 2017"
533,257,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
533,274,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
533,266,"Fall 2024,Fall 2023"
533,260,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Fall 2014,Summer 2014,Fall 2013,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
533,269,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018"
533,264,"Fall 2024,Summer 2024,Fall 2023"
533,7,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
533,292,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014"
533,188,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017"
533,278,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010"
533,286,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017"
533,275,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014"
533,281,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014"
533,263,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Fall 2012"
533,267,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013"
533,240,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014"
533,291,"Fall 2024,Fall 2023"
533,277,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014"
533,285,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Fall 2013"
533,237,"Fall 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Fall 2017"
533,265,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019"
533,262,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Summer 2020,Spring 2020,Summer 2019,Spring 2019"
533,246,"Fall 2024,Fall 2023"
533,276,"Fall 2024,Fall 2023"
533,258,Fall 2024
533,261,Fall 2024
533,272,Fall 2024
533,279,"Fall 2024,Summer 2024,Summer 2023,Summer 2022,Summer 2021,Summer 2020,Summer 2019"
533,259,"Summer 2024,Summer 2023,Summer 2022,Summer 2021,Fall 2020,Summer 2020,Summer 2019"
533,185,"Summer 2024,Summer 2023,Summer 2022,Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012"
533,271,"Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
534,288,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
535,287,Spring 2024
535,279,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
535,237,"Spring 2020,Spring 2019,Spring 2018,Spring 2017"
535,240,"Spring 2016,Spring 2015,Spring 2014"
536,291,Spring 2024
536,279,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
536,260,Spring 2010
537,263,"Spring 2024,Spring 2023,Spring 2022,Spring 2020"
538,288,"Spring 2022,Spring 2021,Spring 2018"
538,280,Spring 2020
539,288,"Spring 2023,Spring 2022,Spring 2021,Spring 2018"
539,280,Spring 2020
540,265,"Spring 2024,Spring 2023,Spring 2022"
542,274,"Fall 2024,Fall 2021,Fall 2014"
542,277,"Fall 2024,Fall 2020,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
542,240,"Fall 2024,Fall 2014"
542,259,"Spring 2024,Fall 2023,Fall 2022,Fall 2020,Fall 2019"
542,265,"Fall 2021,Fall 2020,Fall 2019"
542,267,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
542,292,"Summer 2018,Summer 2017"
542,257,Fall 2015
542,7,Fall 2012
543,281,"Spring 2024,Spring 2023"
543,267,"Spring 2023,Spring 2010"
543,265,"Spring 2021,Spring 2020"
543,45,Spring 2017
543,240,"Spring 2015,Spring 2014,Spring 2013"
543,260,Spring 2015
543,7,"Spring 2012,Spring 2010"
543,278,Spring 2011
543,274,Fall 2010
544,275,"Fall 2023,Fall 2022,Fall 2021,Spring 2021,Spring 2020"
544,267,"Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Summer 2018,Spring 2016,Spring 2013,Spring 2012,Spring 2010"
544,288,Summer 2021
544,263,"Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014"
544,240,"Spring 2021,Spring 2020"
544,237,"Spring 2018,Spring 2017"
544,278,"Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2013"
544,260,Spring 2013
544,7,"Spring 2010,Fall 2009"
545,277,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014"
547,292,"Spring 2024,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015"
548,237,"Fall 2022,Fall 2021,Fall 2020,Fall 2017"
548,260,"Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
549,259,"Fall 2023,Fall 2021,Spring 2020,Spring 2019"
550,285,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Fall 2017,Fall 2016,Spring 2013,Spring 2011"
550,281,"Fall 2015,Fall 2014"
551,265,"Spring 2024,Spring 2023,Spring 2022"
552,281,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015"
552,7,Spring 2012
553,279,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
553,263,"Fall 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Fall 2017,Fall 2016"
553,267,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Fall 2018"
553,292,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
553,196,"Fall 2024,Fall 2023,Fall 2022,Spring 2022,Fall 2021"
553,188,"Fall 2024,Fall 2023,Fall 2022"
553,264,"Fall 2024,Fall 2023,Fall 2022"
553,291,"Fall 2024,Fall 2023"
553,237,"Fall 2024,Fall 2023"
553,240,"Spring 2024,Summer 2023,Spring 2023,Summer 2022,Spring 2022,Summer 2021,Spring 2021,Summer 2020,Spring 2020,Summer 2019,Spring 2019,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Fall 2015,Summer 2015,Spring 2015,Summer 2014,Summer 2013,Summer 2012"
553,278,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
553,259,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Fall 2020,Spring 2020"
553,281,"Summer 2023,Summer 2022"
553,265,Summer 2021
554,274,Fall 2024
554,259,Spring 2024
554,281,Spring 2021
555,272,Fall 2024
555,288,"Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
556,280,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
556,281,Fall 2016
556,257,Fall 2014
556,213,Fall 2014
